payment_id_pk,customer_id_fk,payment_method,date_payment,amount
21005,4174,bank card,2021-06-27 10:08 AM,24.0
21006,7148,from another phone,2021-06-27 10:09 AM,22.0
21007,1073,bank card,2021-03-27 10:14 AM,50.0
21008,7656,bank card,2021-02-27 10:14 AM,50.0
21009,246,from another phone,2021-06-27 10:14 AM,19.0
21010,5018,bank card,2021-12-27 10:18 AM,26.0
21011,11334,bank card,2021-11-27 10:21 AM,90.0
21012,3319,bank card,2021-12-27 10:25 AM,21.0
21013,10947,from another phone,2021-02-27 10:28 AM,23.0
21014,7154,bank card,2021-11-27 10:32 AM,22.0
21015,6818,bank card,2021-05-27 10:34 AM,21.0
21016,1987,from another phone,2021-06-27 10:35 AM,23.0
21017,9197,bank card,2021-09-27 10:42 AM,15.0
21018,7762,bank card,2021-04-27 10:44 AM,29.0
21019,6895,from another phone,2021-01-27 10:47 AM,18.0
21020,11456,from another phone,2021-03-27 10:50 AM,20.0
21021,10713,bank card,2021-10-27 10:51 AM,17.0
21022,11269,bank card,2021-12-27 10:51 AM,20.0
21023,12855,bank card,2021-12-27 11:00 AM,21.0
21024,12749,bank card,2021-02-27 11:03 AM,24.0
21025,3245,bank card,2021-01-27 11:06 AM,23.0
21026,2074,bank card,2021-09-27 11:11 AM,50.0
21027,11901,from terminal,2021-04-27 11:15 AM,23.0
21028,12465,bank card,2021-06-27 11:17 AM,20.0
21029,12401,bank card,2021-12-27 11:17 AM,25.0
21030,11126,bank card,2021-12-27 11:18 AM,23.0
21031,676,bank card,2021-03-27 11:19 AM,22.0
21032,4151,bank card,2021-03-27 11:23 AM,24.0
21033,11238,bank card,2021-12-27 11:25 AM,21.0
21034,3875,bank card,2021-06-27 11:25 AM,22.0
21035,8125,bank card,2021-11-27 11:26 AM,22.0
21036,1037,bank card,2021-09-27 11:29 AM,15.0
21037,13185,from terminal,2021-06-27 11:32 AM,20.0
21038,74,bank card,2021-03-27 11:33 AM,22.0
21039,10643,from terminal,2021-12-27 11:45 AM,25.0
21040,5077,from terminal,2021-10-27 11:46 AM,15.0
21041,3483,bank card,2021-04-27 11:49 AM,23.0
21042,6969,bank card,2021-05-27 11:57 AM,24.0
21043,9973,bank card,2021-01-27 12:02 AM,23.0
21044,9524,bank card,2021-07-27 12:05 AM,22.0
21045,13087,from another phone,2021-08-27 12:06 AM,23.0
21046,5849,bank card,2021-02-27 12:14 AM,90.0
21047,2014,from another phone,2021-11-27 12:16 AM,90.0
21048,12031,bank card,2021-02-27 12:24 AM,23.0
21049,1147,bank card,2021-04-27 12:25 AM,25.0
21050,5344,bank card,2021-10-27 12:25 AM,21.0
21051,6152,bank card,2021-01-27 12:28 AM,25.0
21052,6303,bank card,2021-01-27 12:30 AM,15.0
21053,1527,bank card,2021-12-27 12:32 AM,15.0
21054,8313,from terminal,2021-06-27 12:33 AM,24.0
21055,3570,bank card,2021-10-27 12:45 AM,90.0
21056,3317,bank card,2021-10-27 12:48 AM,90.0
21057,3724,from another phone,2021-04-27 12:50 AM,26.0
21058,1487,bank card,2021-05-27 12:55 AM,10.0
21059,9478,from terminal,2021-12-27 12:55 AM,50.0
21060,12682,from terminal,2021-04-27 01:00 PM,50.0
21061,8159,bank card,2021-07-27 01:10 PM,90.0
21062,350,from terminal,2021-06-27 01:11 PM,21.0
21063,5033,bank card,2021-10-27 01:12 PM,26.0
21064,13346,bank card,2021-11-27 01:14 PM,90.0
21065,2657,bank card,2021-06-27 01:20 PM,21.0
21066,6158,bank card,2021-08-27 01:21 PM,22.0
21067,4885,bank card,2021-02-27 01:23 PM,19.0
21068,13871,bank card,2021-06-27 01:25 PM,27.0
21069,4038,bank card,2021-08-27 01:34 PM,24.0
21070,9676,from terminal,2021-12-27 01:35 PM,18.0
21071,12684,bank card,2021-12-27 02:02 PM,22.0
21072,12623,from another phone,2021-10-27 02:06 PM,90.0
21073,9451,bank card,2021-05-27 02:09 PM,20.0
21074,606,bank card,2021-04-27 02:10 PM,28.0
21075,5652,bank card,2021-11-27 02:17 PM,90.0
21076,2073,from another phone,2021-09-27 02:20 PM,15.0
21077,12155,bank card,2021-08-27 02:21 PM,22.0
21078,13099,bank card,2021-06-27 02:25 PM,24.0
21079,11381,bank card,2021-05-27 02:37 PM,140.0
21080,11615,bank card,2021-06-27 02:37 PM,22.0
21081,843,bank card,2021-10-27 02:44 PM,21.0
21082,1494,bank card,2021-12-27 02:46 PM,20.0
21083,6785,bank card,2021-02-27 02:48 PM,50.0
21084,11147,from terminal,2021-10-27 02:59 PM,22.0
21085,10807,from terminal,2021-02-27 03:02 PM,24.0
21086,1478,bank card,2021-09-27 03:04 PM,21.0
21087,3633,from terminal,2021-03-27 03:05 PM,25.0
21088,12093,bank card,2021-03-27 03:06 PM,26.0
21089,2388,bank card,2021-01-27 03:08 PM,21.0
21090,13463,bank card,2021-08-27 03:08 PM,10.0
21091,12278,bank card,2021-12-27 03:11 PM,15.0
21092,4885,bank card,2021-07-27 03:18 PM,22.0
21093,9357,from terminal,2021-03-27 03:21 PM,23.0
21094,11355,from another phone,2021-04-27 03:24 PM,15.0
21095,818,bank card,2021-03-27 03:26 PM,15.0
21096,6065,bank card,2021-01-27 03:34 PM,90.0
21097,9455,bank card,2021-11-27 03:35 PM,26.0
21098,1596,from terminal,2021-09-27 03:40 PM,20.0
21099,11288,bank card,2021-01-27 03:41 PM,15.0
21100,1581,bank card,2021-06-27 03:41 PM,21.0
21101,8216,bank card,2021-02-27 03:41 PM,24.0
21102,4839,bank card,2021-11-27 03:43 PM,21.0
21103,957,from terminal,2021-08-27 03:47 PM,22.0
21104,1495,bank card,2021-04-27 03:48 PM,15.0
21105,3626,from terminal,2021-05-27 03:48 PM,19.0
21106,2425,bank card,2021-04-27 03:51 PM,25.0
21107,2801,bank card,2021-01-27 03:58 PM,22.0
21108,11863,bank card,2021-10-27 03:59 PM,23.0
21109,6785,from terminal,2021-09-27 04:05 PM,27.0
21110,1598,bank card,2021-01-27 04:07 PM,25.0
21111,889,bank card,2021-08-27 04:08 PM,20.0
21112,422,bank card,2021-03-27 04:12 PM,50.0
21113,4740,bank card,2021-04-27 04:15 PM,25.0
21114,7161,bank card,2021-07-27 04:17 PM,50.0
21115,7287,bank card,2021-05-27 04:19 PM,23.0
21116,1032,bank card,2021-08-27 04:20 PM,17.0
21117,5605,bank card,2021-06-27 04:26 PM,17.0
21118,8038,bank card,2021-10-27 04:33 PM,24.0
21119,10339,bank card,2021-04-27 04:40 PM,25.0
21120,9528,bank card,2021-04-27 04:43 PM,22.0
21121,4477,bank card,2021-09-27 04:51 PM,22.0
21122,11965,from another phone,2021-09-27 04:52 PM,90.0
21123,1441,from terminal,2021-03-27 04:56 PM,23.0
21124,11482,bank card,2021-04-27 04:56 PM,21.0
21125,12099,from terminal,2021-01-27 05:00 PM,50.0
21126,412,from another phone,2021-12-27 05:03 PM,50.0
21127,4723,from terminal,2021-07-27 05:08 PM,24.0
21128,800,bank card,2021-02-27 05:11 PM,25.0
21129,1988,bank card,2021-04-27 05:12 PM,27.0
21130,10386,bank card,2021-05-27 05:24 PM,15.0
21131,10328,bank card,2021-05-27 05:31 PM,15.0
21132,2225,from another phone,2021-07-27 05:35 PM,20.0
21133,3017,from another phone,2021-02-27 05:44 PM,23.0
21134,6345,bank card,2021-05-27 05:44 PM,26.0
21135,9534,bank card,2021-08-27 05:47 PM,20.0
21136,11763,from terminal,2021-11-27 05:50 PM,10.0
21137,6197,from another phone,2021-02-27 05:53 PM,50.0
21138,10766,bank card,2021-07-27 05:55 PM,90.0
21139,6137,from another phone,2021-11-27 06:03 PM,27.0
21140,1538,bank card,2021-05-27 06:05 PM,23.0
21141,6895,bank card,2021-04-27 06:07 PM,20.0
21142,13491,bank card,2021-03-27 06:20 PM,10.0
21143,7419,bank card,2021-02-27 06:24 PM,50.0
21144,9458,bank card,2021-01-27 06:26 PM,15.0
21145,4176,bank card,2021-01-27 06:27 PM,20.0
21146,9067,from another phone,2021-12-27 06:28 PM,23.0
21147,9822,from another phone,2021-03-27 06:32 PM,21.0
21148,5871,bank card,2021-09-27 06:34 PM,24.0
21149,8221,bank card,2021-03-27 06:37 PM,19.0
21150,12911,bank card,2021-03-27 06:40 PM,21.0
21151,11675,bank card,2021-09-27 06:44 PM,24.0
21152,6239,bank card,2021-07-27 06:45 PM,90.0
21153,4199,bank card,2021-03-27 06:45 PM,22.0
21154,3130,bank card,2021-04-27 06:51 PM,22.0
21155,2375,from terminal,2021-11-27 06:52 PM,24.0
21156,11610,from terminal,2021-04-27 07:01 PM,24.0
21157,7091,from terminal,2021-12-27 07:01 PM,18.0
21158,2366,from terminal,2021-04-27 07:04 PM,50.0
21159,13983,bank card,2021-11-27 07:07 PM,50.0
21160,11405,from terminal,2021-07-27 07:19 PM,19.0
21161,7676,from another phone,2021-10-27 07:22 PM,140.0
21162,10384,bank card,2021-10-27 07:24 PM,19.0
21163,7075,bank card,2021-11-27 07:26 PM,23.0
21164,5435,from another phone,2021-07-27 07:27 PM,15.0
21165,3864,bank card,2021-06-27 07:28 PM,24.0
21166,10464,bank card,2021-02-27 07:30 PM,25.0
21167,602,from another phone,2021-02-27 07:33 PM,24.0
21168,6041,bank card,2021-11-27 07:39 PM,15.0
21169,6351,bank card,2021-10-27 07:39 PM,140.0
21170,7394,bank card,2021-09-27 07:39 PM,15.0
21171,4782,bank card,2021-10-27 07:43 PM,25.0
21172,12025,from terminal,2021-01-27 07:45 PM,22.0
21173,12859,from another phone,2021-01-27 07:45 PM,27.0
21174,9527,from terminal,2021-02-27 07:47 PM,23.0
21175,1291,bank card,2021-08-27 08:05 PM,21.0
21176,8770,from another phone,2021-02-27 08:15 PM,50.0
21177,11623,from another phone,2021-01-27 08:17 PM,23.0
21178,1948,bank card,2021-06-27 08:17 PM,140.0
21179,1774,bank card,2021-09-27 08:18 PM,22.0
21180,11340,bank card,2021-05-27 08:21 PM,50.0
21181,3475,bank card,2021-11-27 08:22 PM,26.0
21182,12568,bank card,2021-11-27 08:26 PM,19.0
21183,12738,from another phone,2021-11-27 08:36 PM,22.0
21184,7547,from terminal,2021-11-27 08:36 PM,20.0
21185,3504,from terminal,2021-10-27 08:37 PM,140.0
21186,13485,from terminal,2021-09-27 08:40 PM,22.0
21187,3293,bank card,2021-11-27 08:41 PM,24.0
21188,10027,from another phone,2021-03-27 08:51 PM,15.0
21189,11811,bank card,2021-03-27 08:54 PM,22.0
21190,11589,bank card,2021-04-27 08:57 PM,23.0
21191,13508,bank card,2021-03-27 08:59 PM,50.0
21192,358,bank card,2021-11-27 09:06 PM,18.0
21193,3812,bank card,2021-07-27 09:07 PM,22.0
21194,13130,bank card,2021-06-27 09:09 PM,90.0
21195,788,bank card,2021-11-27 09:10 PM,23.0
21196,3272,bank card,2021-11-27 09:12 PM,50.0
21197,4261,from terminal,2021-11-27 09:24 PM,21.0
21198,8379,from another phone,2021-09-27 09:34 PM,23.0
21199,1188,from terminal,2021-02-27 09:39 PM,50.0
21200,953,bank card,2021-04-27 09:41 PM,50.0
21201,10686,bank card,2021-04-27 09:56 PM,25.0
21202,6195,bank card,2021-09-27 09:59 PM,50.0
21203,12527,bank card,2021-02-27 10:04 PM,29.0
21204,12817,from another phone,2021-05-27 10:04 PM,22.0
21205,8397,from terminal,2021-12-27 10:11 PM,25.0
21206,159,bank card,2021-11-27 10:13 PM,22.0
21207,137,bank card,2021-02-27 10:13 PM,10.0
21208,4587,from another phone,2021-06-27 10:17 PM,90.0
21209,975,from another phone,2021-03-27 10:27 PM,26.0
21210,2098,bank card,2021-04-27 10:32 PM,24.0
21211,1272,bank card,2021-10-27 10:34 PM,24.0
21212,3910,from another phone,2021-04-27 10:37 PM,29.0
21213,3334,from terminal,2021-01-27 10:43 PM,15.0
21214,9255,bank card,2021-06-27 10:49 PM,15.0
21215,1508,from terminal,2021-09-27 10:50 PM,140.0
21216,13597,from terminal,2021-07-27 10:50 PM,90.0
21217,3953,bank card,2021-01-27 10:54 PM,20.0
21218,11980,from another phone,2021-01-27 10:57 PM,90.0
21219,8153,from terminal,2021-02-27 10:58 PM,24.0
21220,3267,bank card,2021-05-27 11:00 PM,21.0
21221,5121,bank card,2021-01-27 11:02 PM,24.0
21222,12280,bank card,2021-08-27 11:07 PM,19.0
21223,6778,bank card,2021-08-27 11:10 PM,20.0
21224,7823,bank card,2021-03-27 11:14 PM,23.0
21225,4140,bank card,2021-07-27 11:18 PM,90.0
21226,13777,bank card,2021-11-27 11:18 PM,23.0
21227,4848,bank card,2021-08-27 11:29 PM,25.0
21228,1258,from terminal,2021-01-27 11:29 PM,50.0
21229,3352,from terminal,2021-08-27 11:31 PM,21.0
21230,2089,from terminal,2021-12-27 11:37 PM,24.0
21231,135,bank card,2021-11-27 11:39 PM,23.0
21232,6618,bank card,2021-08-27 11:40 PM,24.0
21233,3563,bank card,2021-11-27 11:46 PM,19.0
21234,4928,bank card,2021-03-27 11:52 PM,23.0
21235,8460,from terminal,2021-10-27 11:54 PM,26.0
21236,10287,bank card,2021-07-27 11:56 PM,15.0
21237,3512,from terminal,2021-11-27 11:58 PM,50.0
21238,5896,bank card,2021-10-27 12:03 PM,22.0
21239,11441,bank card,2021-02-27 12:04 PM,23.0
21240,4351,from another phone,2021-09-27 12:04 PM,25.0
21241,10002,bank card,2021-12-27 12:14 PM,140.0
21242,4243,bank card,2021-11-27 12:14 PM,23.0
21243,7980,bank card,2021-12-27 12:16 PM,21.0
21244,8823,bank card,2021-01-27 12:18 PM,26.0
21245,13733,from another phone,2021-12-27 12:21 PM,27.0
21246,823,bank card,2021-07-27 12:26 PM,21.0
21247,6358,from terminal,2021-07-27 12:32 PM,23.0
21248,13142,bank card,2021-08-27 12:37 PM,21.0
21249,3840,bank card,2021-04-27 12:41 PM,50.0
21250,3986,bank card,2021-02-27 12:44 PM,15.0
21251,995,from terminal,2021-08-27 12:49 PM,15.0
21252,3240,bank card,2021-06-27 12:50 PM,10.0
21253,9165,from terminal,2021-11-27 12:55 PM,15.0
21254,8569,from another phone,2021-07-27 12:57 PM,90.0
21255,6813,bank card,2020-10-28 01:12 AM,50.0
21256,4026,bank card,2020-12-28 01:12 AM,90.0
21257,3125,bank card,2020-07-28 01:12 AM,23.0
21258,6778,from terminal,2020-06-28 01:15 AM,17.0
21259,7603,bank card,2020-08-28 01:16 AM,25.0
21260,7824,bank card,2020-09-28 01:16 AM,20.0
21261,12853,from terminal,2020-04-28 01:18 AM,20.0
21262,7617,bank card,2020-06-28 01:24 AM,22.0
21263,12621,bank card,2020-03-28 01:33 AM,50.0
21264,12772,bank card,2020-06-28 01:38 AM,15.0
21265,10426,bank card,2020-05-28 01:39 AM,23.0
21266,4383,bank card,2020-08-28 01:44 AM,21.0
21267,9576,from another phone,2020-08-28 01:45 AM,15.0
21268,5617,from terminal,2020-07-28 01:45 AM,22.0
21269,8749,bank card,2020-02-28 01:47 AM,15.0
21270,5575,bank card,2020-12-28 01:50 AM,140.0
21271,4696,bank card,2020-08-28 01:52 AM,21.0
21272,8626,from terminal,2020-01-28 01:56 AM,29.0
21273,5263,bank card,2020-11-28 01:59 AM,19.0
21274,1250,bank card,2020-09-28 02:01 AM,50.0
21275,7436,bank card,2020-03-28 02:03 AM,23.0
21276,3940,from another phone,2020-08-28 02:07 AM,16.0
21277,5938,bank card,2020-05-28 02:07 AM,23.0
21278,2645,bank card,2020-06-28 02:14 AM,21.0
21279,13823,bank card,2020-04-28 02:17 AM,25.0
21280,9187,bank card,2020-02-28 02:17 AM,21.0
21281,7194,from terminal,2020-02-28 02:23 AM,23.0
21282,7721,from terminal,2020-06-28 02:25 AM,50.0
21283,9206,from terminal,2020-03-28 02:26 AM,23.0
21284,12831,bank card,2020-11-28 02:26 AM,90.0
21285,1021,from terminal,2020-10-28 02:27 AM,25.0
21286,2060,bank card,2020-07-28 02:28 AM,50.0
21287,2363,bank card,2020-03-28 02:35 AM,23.0
21288,3659,from another phone,2020-03-28 02:36 AM,22.0
21289,293,from terminal,2020-08-28 02:48 AM,50.0
21290,1881,bank card,2020-09-28 02:48 AM,25.0
21291,1684,bank card,2020-06-28 02:50 AM,20.0
21292,10241,bank card,2020-09-28 02:50 AM,26.0
21293,9312,from terminal,2020-11-28 02:51 AM,90.0
21294,3875,from terminal,2020-11-28 02:51 AM,15.0
21295,6305,bank card,2020-09-28 02:52 AM,15.0
21296,2877,bank card,2020-07-28 02:53 AM,90.0
21297,7396,bank card,2020-12-28 02:54 AM,23.0
21298,9714,bank card,2020-08-28 02:59 AM,90.0
21299,10075,from terminal,2020-05-28 03:04 AM,90.0
21300,8491,bank card,2020-11-28 03:05 AM,24.0
21301,8518,bank card,2020-12-28 03:05 AM,21.0
21302,12031,bank card,2020-06-28 03:08 AM,19.0
21303,9436,bank card,2020-06-28 03:11 AM,50.0
21304,8260,from another phone,2020-05-28 03:16 AM,15.0
21305,4904,bank card,2020-05-28 03:17 AM,23.0
21306,4091,bank card,2020-12-28 03:21 AM,21.0
21307,1531,bank card,2020-05-28 03:23 AM,19.0
21308,5110,from another phone,2020-05-28 03:25 AM,50.0
21309,456,bank card,2020-09-28 03:25 AM,26.0
21310,3958,from terminal,2020-07-28 03:25 AM,24.0
21311,10695,bank card,2020-03-28 03:27 AM,22.0
21312,9563,bank card,2020-12-28 03:32 AM,22.0
21313,3065,from terminal,2020-09-28 03:32 AM,19.0
21314,10297,bank card,2020-01-28 03:33 AM,19.0
21315,6048,bank card,2020-10-28 03:37 AM,23.0
21316,8924,bank card,2020-06-28 03:43 AM,15.0
21317,8207,bank card,2020-09-28 03:43 AM,22.0
21318,5255,bank card,2020-02-28 03:45 AM,140.0
21319,5322,from another phone,2020-02-28 03:45 AM,21.0
21320,3841,from terminal,2020-04-28 03:47 AM,50.0
21321,5879,bank card,2020-12-28 03:51 AM,17.0
21322,4469,bank card,2020-12-28 03:55 AM,15.0
21323,3474,from terminal,2020-09-28 04:01 AM,50.0
21324,4737,bank card,2020-03-28 04:05 AM,15.0
21325,1512,from terminal,2020-12-28 04:08 AM,23.0
21326,5279,bank card,2020-09-28 04:11 AM,15.0
21327,10692,bank card,2020-10-28 04:12 AM,15.0
21328,5809,bank card,2020-03-28 04:18 AM,24.0
21329,5467,bank card,2020-05-28 04:21 AM,15.0
21330,7654,bank card,2020-09-28 04:21 AM,23.0
21331,10182,bank card,2020-03-28 04:26 AM,15.0
21332,4970,bank card,2020-03-28 04:31 AM,22.0
21333,6511,from terminal,2020-09-28 04:32 AM,23.0
21334,3406,from terminal,2020-06-28 04:36 AM,22.0
21335,3557,bank card,2020-11-28 04:41 AM,22.0
21336,13039,bank card,2020-06-28 04:47 AM,50.0
21337,569,bank card,2020-03-28 04:48 AM,50.0
21338,3082,bank card,2020-06-28 04:52 AM,15.0
21339,3083,bank card,2020-11-28 04:52 AM,25.0
21340,3720,bank card,2020-08-28 04:56 AM,10.0
21341,12776,bank card,2020-04-28 05:01 AM,20.0
21342,13520,bank card,2020-08-28 05:07 AM,15.0
21343,10042,from terminal,2020-09-28 05:11 AM,20.0
21344,10842,bank card,2020-12-28 05:13 AM,19.0
21345,5228,from another phone,2020-08-28 05:14 AM,15.0
21346,5491,bank card,2020-08-28 05:15 AM,140.0
21347,12712,bank card,2020-02-28 05:25 AM,50.0
21348,8453,bank card,2020-10-28 05:26 AM,21.0
21349,7811,bank card,2020-01-28 05:27 AM,22.0
21350,746,bank card,2020-04-28 05:29 AM,21.0
21351,962,from terminal,2020-09-28 05:33 AM,19.0
21352,5004,bank card,2020-06-28 05:40 AM,22.0
21353,8161,bank card,2020-05-28 06:01 AM,90.0
21354,3292,bank card,2020-02-28 06:07 AM,15.0
21355,2740,bank card,2020-05-28 06:08 AM,90.0
21356,2283,bank card,2020-09-28 06:11 AM,15.0
21357,12725,bank card,2020-10-28 06:18 AM,24.0
21358,13006,bank card,2020-03-28 06:18 AM,15.0
21359,12727,bank card,2020-03-28 06:21 AM,23.0
21360,8324,bank card,2020-11-28 06:22 AM,23.0
21361,1288,bank card,2020-12-28 06:25 AM,26.0
21362,2694,bank card,2020-09-28 06:26 AM,10.0
21363,7049,from terminal,2020-05-28 06:27 AM,90.0
21364,12510,bank card,2020-10-28 06:28 AM,15.0
21365,13313,bank card,2020-09-28 06:29 AM,23.0
21366,3153,from another phone,2020-08-28 06:30 AM,26.0
21367,734,from terminal,2020-09-28 06:30 AM,22.0
21368,1613,from terminal,2020-05-28 06:31 AM,90.0
21369,163,bank card,2020-06-28 06:34 AM,22.0
21370,11095,from terminal,2020-01-28 06:37 AM,22.0
21371,863,from terminal,2020-05-28 06:38 AM,24.0
21372,12620,bank card,2020-07-28 06:45 AM,90.0
21373,4792,bank card,2020-08-28 06:49 AM,23.0
21374,4272,from terminal,2020-01-28 06:50 AM,21.0
21375,2681,bank card,2020-12-28 06:55 AM,26.0
21376,7001,from another phone,2020-01-28 06:56 AM,14.0
21377,4505,bank card,2020-04-28 06:58 AM,24.0
21378,6557,bank card,2020-01-28 07:00 AM,23.0
21379,8265,bank card,2020-05-28 07:03 AM,15.0
21380,9988,bank card,2020-11-28 07:03 AM,50.0
21381,12949,bank card,2020-01-28 07:05 AM,50.0
21382,7026,bank card,2020-11-28 07:16 AM,21.0
21383,9073,bank card,2020-06-28 07:17 AM,24.0
21384,8007,bank card,2020-03-28 07:23 AM,19.0
21385,11862,bank card,2020-03-28 07:24 AM,20.0
21386,12442,from another phone,2020-12-28 07:25 AM,22.0
21387,860,from terminal,2020-04-28 07:27 AM,20.0
21388,2460,bank card,2020-10-28 07:31 AM,25.0
21389,2007,bank card,2020-04-28 07:43 AM,23.0
21390,11752,bank card,2020-06-28 07:44 AM,22.0
21391,10257,bank card,2020-12-28 07:46 AM,50.0
21392,4738,from another phone,2020-03-28 07:50 AM,24.0
21393,1872,bank card,2020-09-28 07:51 AM,23.0
21394,3061,from another phone,2020-04-28 07:51 AM,50.0
21395,13126,bank card,2020-08-28 07:57 AM,15.0
21396,8532,from another phone,2020-05-28 07:57 AM,24.0
21397,2775,bank card,2020-07-28 07:58 AM,24.0
21398,11717,from another phone,2020-10-28 08:00 AM,15.0
21399,3017,from terminal,2020-05-28 08:08 AM,25.0
21400,2338,bank card,2020-03-28 08:16 AM,24.0
21401,9163,bank card,2020-08-28 08:17 AM,10.0
21402,13447,bank card,2020-09-28 08:20 AM,15.0
21403,13,bank card,2020-08-28 08:26 AM,24.0
21404,8650,bank card,2020-02-28 08:28 AM,15.0
21405,1911,bank card,2020-01-28 08:31 AM,15.0
21406,12072,bank card,2020-06-28 08:35 AM,20.0
21407,3067,bank card,2020-05-28 08:36 AM,15.0
21408,139,from terminal,2020-02-28 08:50 AM,20.0
21409,13332,bank card,2020-10-28 08:51 AM,24.0
21410,393,from terminal,2020-02-28 08:53 AM,22.0
21411,8232,bank card,2020-03-28 09:10 AM,22.0
21412,9693,bank card,2020-10-28 09:12 AM,23.0
21413,7598,bank card,2020-09-28 09:12 AM,22.0
21414,133,bank card,2020-01-28 09:16 AM,20.0
21415,4890,bank card,2020-02-28 09:23 AM,26.0
21416,7261,bank card,2020-11-28 09:33 AM,23.0
21417,9481,bank card,2020-01-28 09:36 AM,21.0
21418,4426,bank card,2020-07-28 09:39 AM,15.0
21419,4825,bank card,2020-10-28 09:42 AM,20.0
21420,13593,bank card,2020-11-28 09:50 AM,19.0
21421,7458,bank card,2020-09-28 10:02 AM,15.0
21422,2949,from terminal,2020-11-28 10:02 AM,20.0
21423,1392,bank card,2020-10-28 10:08 AM,18.0
21424,11321,bank card,2020-07-28 10:08 AM,15.0
21425,6558,bank card,2020-01-28 10:10 AM,17.0
21426,13711,bank card,2020-01-28 10:12 AM,140.0
21427,9114,bank card,2020-02-28 10:14 AM,50.0
21428,2849,from terminal,2020-03-28 10:15 AM,19.0
21429,3321,from another phone,2020-12-28 10:25 AM,23.0
21430,1003,from terminal,2020-12-28 10:26 AM,17.0
21431,3203,from terminal,2020-03-28 10:27 AM,50.0
21432,1876,from terminal,2020-06-28 10:31 AM,50.0
21433,7018,from another phone,2020-09-28 10:33 AM,27.0
21434,2781,bank card,2020-09-28 10:37 AM,10.0
21435,8660,from another phone,2020-02-28 10:39 AM,21.0
21436,2375,bank card,2020-07-28 10:40 AM,17.0
21437,1683,bank card,2020-04-28 10:45 AM,21.0
21438,10909,bank card,2020-06-28 10:46 AM,90.0
21439,102,bank card,2020-12-28 10:50 AM,21.0
21440,7590,from terminal,2020-06-28 10:53 AM,22.0
21441,170,bank card,2020-03-28 11:00 AM,20.0
21442,6098,bank card,2020-11-28 11:01 AM,15.0
21443,7920,bank card,2020-05-28 11:01 AM,19.0
21444,4219,bank card,2020-06-28 11:04 AM,19.0
21445,2656,from terminal,2020-10-28 11:10 AM,24.0
21446,4581,bank card,2020-10-28 11:10 AM,50.0
21447,13084,from terminal,2020-01-28 11:21 AM,26.0
21448,6366,from another phone,2020-05-28 11:29 AM,21.0
21449,11197,bank card,2020-05-28 11:32 AM,23.0
21450,9970,from terminal,2020-07-28 11:43 AM,24.0
21451,9452,bank card,2020-10-28 11:44 AM,21.0
21452,4416,bank card,2020-11-28 11:47 AM,23.0
21453,8029,bank card,2020-03-28 11:47 AM,25.0
21454,6574,bank card,2020-08-28 11:47 AM,10.0
21455,9839,from terminal,2020-10-28 11:47 AM,23.0
21456,9288,bank card,2020-09-28 11:59 AM,26.0
21457,3278,bank card,2020-11-28 12:01 AM,24.0
21458,4319,bank card,2020-10-28 12:09 AM,26.0
21459,13687,bank card,2020-10-28 12:10 AM,20.0
21460,10404,bank card,2020-06-28 12:11 AM,10.0
21461,6064,bank card,2020-03-28 12:12 AM,15.0
21462,443,from terminal,2020-01-28 12:12 AM,25.0
21463,8352,from terminal,2020-09-28 12:21 AM,23.0
21464,8597,bank card,2020-04-28 12:26 AM,19.0
21465,6669,bank card,2020-10-28 12:34 AM,22.0
21466,10391,bank card,2020-12-28 12:37 AM,27.0
21467,9311,bank card,2020-02-28 12:40 AM,25.0
21468,344,bank card,2020-05-28 12:40 AM,22.0
21469,5721,bank card,2020-10-28 12:47 AM,22.0
21470,4274,bank card,2020-04-28 12:50 AM,22.0
21471,3545,bank card,2020-06-28 12:50 AM,90.0
21472,13633,bank card,2020-03-28 12:57 AM,15.0
21473,3692,bank card,2020-11-28 12:59 AM,22.0
21474,3271,from another phone,2020-06-28 01:11 PM,17.0
21475,925,from terminal,2020-11-28 01:14 PM,24.0
21476,5501,bank card,2020-06-28 01:14 PM,21.0
21477,7083,bank card,2020-11-28 01:15 PM,140.0
21478,13069,from another phone,2020-10-28 01:23 PM,24.0
21479,9542,bank card,2020-07-28 01:24 PM,25.0
21480,12698,bank card,2020-01-28 01:27 PM,23.0
21481,8970,bank card,2020-07-28 01:31 PM,23.0
21482,10444,bank card,2020-03-28 01:34 PM,24.0
21483,13575,bank card,2020-12-28 01:45 PM,50.0
21484,13878,bank card,2020-01-28 01:46 PM,140.0
21485,9853,bank card,2020-01-28 01:59 PM,23.0
21486,10207,bank card,2020-06-28 02:05 PM,50.0
21487,3836,bank card,2020-03-28 02:09 PM,10.0
21488,629,bank card,2020-08-28 02:13 PM,50.0
21489,4040,from terminal,2020-09-28 02:17 PM,19.0
21490,12344,from terminal,2020-07-28 02:28 PM,90.0
21491,3160,bank card,2020-05-28 02:29 PM,30.0
21492,2820,from another phone,2020-06-28 02:32 PM,23.0
21493,7120,bank card,2020-09-28 02:33 PM,15.0
21494,10894,from another phone,2020-03-28 02:39 PM,24.0
21495,2821,bank card,2020-08-28 02:41 PM,15.0
21496,12661,bank card,2020-03-28 03:00 PM,21.0
21497,4972,bank card,2020-02-28 03:02 PM,50.0
21498,2505,bank card,2020-03-28 03:02 PM,50.0
21499,9361,bank card,2020-11-28 03:03 PM,90.0
